citationVelocity,paperId,citations_count,pid,Venue Citation Count,Venue Scholarly Output,Venue Percent Cited,Venue CiteScore,Venue SNIP,Venue SJR,avg_pub,avg_hidx,avg_auth_cites,avg_high_inf_cites,max_pub,max_hidx,max_auth_cites,max_high_inf_cites,first_pub,first_hidx,first_auth_cites,first_high_inf_cites,last_pub,last_hidx,last_auth_cites,last_high_inf_cites,citation_count_per_year,inf_citation_count_per_year,Venue Rank Ratio,citationVelocity_cite,citation_count_per_year_cite,inf_citation_count_per_year_cite,fos_Psychology_Medicine_cite,fos_Psychology_cite,fos_Other_cite,cs_m1,cs_m2,cs_m3,cs_m4,cs_m5,cs_m6,cs_m7,cs_m8,cs_m9,cs_m10,cs_m11,cs_m12,cs_m13,cs_m14,cs_m15,cs_m16,cs_m17,cs_m18,cs_m19,cs_m20,cs_m21,cs_m22,cs_m23,cs_m24,cs_m25,cs_m26,cs_m27,cs_m28,cs_m29,cs_m30,cs_m31,cs_m32,cs_m33,cs_m34,fos_Physcology,fos_Business_Economics,fos_Government_Law,fos_Sociology,fos_Education_Educational_Research,fos_International_Relations,fos_Public_Administration,fos_Other,paper_age
0,8539aac31a97190525f56278f1290f236913730a,6,1qJ0,2824,187,85.6,15.1,5.154,8.626,20,7,264,12.5,28,11,497,23,12,3,31,2,28,11,497,23,1.2,0.4,0.007614213,0,0.083333333,0,0,0,1,0.33,0.357487818,0.460050064,0.678,0.763836647,0.678,0.736721868,0.777203112,0.668,0.591248419,0.649090909,0.8,0.58,0.61,0.584747492,0.707601214,0.554642569,0.52,0.7,0.622857143,0.53059647,0.565272938,0.557904257,0.554747503,0.57436722,0.57988689,0.544116094,0.64,0.58,0.588026361,0.6992446,0.582222222,0.7,0.543621399,0,1,0,0,0,0,0,0,4
13,9829d6fee27c1811490f7621f9c81f7a94c38766,102,G55r,2563,212,88.7,12.1,6.335,21.239,153,43.5,12867.5,845,400,79,22821,1450,400,79,22821,1450,115,51,14637,990,14.57142857,2.142857143,0.007849294,2.300970874,2.973678533,0.260987826,0.019417476,0.087378641,0.893203883,0.844,0.820851128,0.870742835,0.846,0.923399933,0.836,0.758350794,0.871320918,0.728,0.877825709,0.728148148,0.8,0.675,0.7,0.678845158,0.890042351,0.670561897,0.583333333,0.719642857,0.717567568,0.616255957,0.632401342,0.668601864,0.670413966,0.68275762,0.675143836,0.678533606,0.715384615,0.675,0.67918135,0.749382549,0.70952381,0.719870833,0.70625,0,1,0,0,0,0,0,0,5
0,721668cf18bbb40e506ca741d132e9cdd1a4f352,25,bVO9,1439,294,78.9,4.9,2.646,3.031,17,6,217.5,12,30,10,365,17,4,2,70,7,30,10,365,17,2.777777778,0.333333333,0.060337892,0.64,2.252666667,0.16,0.2,0.44,0.36,0.33999997,0.359386265,0.338360302,0.494,0.454932668,0.492,0.48164838,0.300838103,0.59,0.378383069,0.549642857,0.4,0.513333333,0.535,0.513484157,0.536051009,0.504957509,0.459171271,0.6,0.536858169,0.509927734,0.51447798,0.507162505,0.50475986,0.502711045,0.51351086,0.493828945,0.565610561,0.513333333,0.541188355,0.609184575,0.504864865,0.6,0.534213198,0,0,0,0,0,1,0,0,8
0,a0387a75035b45cfd84b2b45ac0f3858105989c5,29,g1JA,5608,938,80.4,6,1.819,2.33,88,25.75,3967.25,309.5,196,45,8472,687,9,6,187,8,51,16,1741,131,3.625,0.375,0.011312217,3.689655172,4.658949097,0.276765189,0.24137931,0.551724138,0.206896552,0.45000005,0.464704539,0.431343711,0.348,0.383002486,0.428,0.414113848,0.268757026,0.462,0.398203313,0.48,0.3,0.2625,0.275,0.260210341,0.043044747,0.25505051,0.291908348,0.25625,0.268918919,0.254098064,0.256054619,0.252466821,0.255104462,0.261318276,0.262452602,0.254344232,0.283333333,0.2625,0.275622344,0.299656483,0.265217391,0.264672785,0.268959732,1,0,0,0,0,0,0,0,7
33,9789f0e60caf3aa33337e9d98b93f5f058ae210e,345,dNGp,1287,218,78.9,5.9,4.18,3.223,197.5,51,14176.5,1440,233,52,15656,1744,162,50,12697,1136,233,52,15656,1744,28.75,2.666666667,0.025518341,1.620289855,2.147821382,0.26543311,0,0.350724638,0.649275362,0.24,0.254724635,0.16596779,0.318,0.153547797,0.27,0.478939101,0.234777882,0.522,0.228418104,0.550588235,0.3,0.55,0.575,0.550510257,0.633122581,0.542748038,0.6,0.566666667,0.533333333,0.528948843,0.529203547,0.542684683,0.542775864,0.546112484,0.549968529,0.537702563,0.583333333,0.55,0.544537629,0.599589821,0.561904762,0.566469172,0.58343949,0,0,0,0,1,0,0,0,11
0,dc97b3ddf24ca60b3089176e43397aba8c9a73ff,27,3zRW,2088,254,78.3,8.2,4.316,7.131,33,12,1454,76,33,12,1454,76,33,12,1454,76,33,12,1454,76,3.857142857,0.142857143,0.010458568,1.518518519,2.433421517,0.15308642,0,0,1,0.30999997,0.237175608,0.228219571,0.264,0.338367623,0.264,0.259944353,0.312977187,0.326,0.258783458,0.358666667,0.3,0.384,0.35,0.369586322,0.212402747,0.306352508,0.296666667,0.29,0.538235294,0.35627163,0.356090124,0.297578071,0.306159577,0.369899591,0.384263788,0.257343458,0.32961046,0.384,0.389648562,0.668800206,0.416842105,0.298969072,0.414929293,0,0,0,0,0,0,0,1,6
8,264fb674fc8198f055f03546959758b24f50ec0f,71,qbBb,18010,2031,85.1,8.9,2.76,1.871,74.5,18.25,2367.75,143.25,202,29,5392,385,16,6,449,22,202,29,2814,127,6.454545455,0.363636364,0.050847458,0.774647887,1.409239782,0.084016727,0.014084507,0.281690141,0.704225352,0.39000002,0.385608711,0.356009688,0.222,0.233532904,0.268,0.312548045,0.238003602,0.406,0.277617514,0.41,0.3,0.4225,0.47,0.417067802,0.298367546,0.397764154,0.5,0.3375,0.393630769,0.473609441,0.475234117,0.400371818,0.39749413,0.351196007,0.422713921,0.3255852,0.479930314,0.4225,0.436374186,0.497848824,0.416923077,0.337807934,0.44062201,0,1,0,0,0,0,0,0,10
5,551dba353fb17b943ce8b7ee624d9f1281fef574,16,NPVj,2063,289,83,7.1,2.91,2.647,78,19.6,1917.6,114,168,39,4526,293,21,6,154,6,168,35,4130,244,5.333333333,0.333333333,0.014354067,0,0.875,0,0.125,0.75,0.125,0.46,0.456624969,0.381568316,0.392,0.309429779,0.422,0.486442693,0.409128955,0.52,0.29932411,0.556956522,0.4,0.584,0.6,0.584479246,0.717049222,0.580820442,0.62,0.59,0.5792,0.563452068,0.569085282,0.580412981,0.580835948,0.586229153,0.583985904,0.584017546,0.604848485,0.584,0.595182075,0.619547619,0.582941177,0.594102756,0.599853121,1,0,0,0,1,0,0,0,2
0,4427c550bef3cedc576b480dbeba5fc9156d700a,28,rKb,2854,507,72.2,5.6,2.203,2.488,97,22.25,2595.25,126.75,190,41,4902,255,9,4,151,7,94,26,4484,205,2.333333333,0.25,0.040225261,0.321428571,0.910095857,0.079635642,0.178571429,0.285714286,0.535714286,0.26,0.250929963,0.217696417,0.28,0.285247341,0.382,0.322528145,0.244917487,0.29,0.267430415,0.378181818,0.3,0.454,0.5,0.447647741,0.377215439,0.409437034,0.460085454,0.436875,0.456388889,0.447368481,0.500492425,0.408013193,0.40939873,0.443011103,0.454049218,0.398888887,0.535140086,0.454,0.458653846,0.617684083,0.452333333,0.433692308,0.43185738,1,0,0,0,0,0,0,0,11
0,8c92b1a89d658de2e6434a0d78f5ac655d5db274,19,p97E,2854,293,86.3,9.7,3.273,3.606,108.5,32.5,6778,431,204,58,13374,849,13,7,182,13,204,58,13374,849,3.8,0.2,0.025252525,1.631578947,2.154385965,0.179824561,0.263157895,0.473684211,0.263157895,0.29,0.299436387,0.270785523,0.414,0.449722152,0.414,0.355534483,0.272068903,0.414,0.445452669,0.414,0.3,0.446666667,0.44,0.444130662,0.3583257,0.43758456,0.480980606,0.47,0.450625,0.440759089,0.451061768,0.432974875,0.437754502,0.482895463,0.446490264,0.475772228,0.427398568,0.446666667,0.457168634,0.592287958,0.454375,0.477977791,0.448238636,1,1,0,0,0,0,0,0,4
116,25d7e12856314fea1d3a0fa30619df56695bc702,664,OPRd,4268,490,85.1,8.7,5.285,11.999,56.5,18,4392,373.5,95,30,7355,635,18,6,1429,112,95,30,7355,635,66.4,7.5,0.029827316,2.086494689,2.729251007,0.277549027,0.001517451,0.001517451,0.996965099,0.85,0.819913459,0.877121452,0.888,0.90422957,0.812,0.823042649,0.865081333,0.75,0.900407927,0.7608,0.8,0.7325,0.725,0.73394257,0.953069647,0.731705481,0.7,0.73,0.727826087,0.703072326,0.714279395,0.731368438,0.731644245,0.740343795,0.732560996,0.73967659,0.716666667,0.7325,0.731511598,0.779586205,0.735833333,0.738178082,0.744252577,0,1,0,0,0,0,0,0,7
0,41e1e1eda6e689ae81b66c547745b63afbf9f9e8,33,4wGq,10225,1076,88.4,9.5,2.166,2.903,63,16.5,1027.5,35,117,25,1722,57,9,8,333,13,117,25,1722,57,3,0.181818182,0.044052863,4.151515152,4.909271284,0.338576239,0.696969697,0.212121212,0.090909091,0.65,0.687979852,0.646847146,0.88,0.824860106,0.846,0.80062571,0.244917487,0.752,0.771214162,0.79,0.8,0.77,0.8,0.772232209,0.976885596,0.768309594,0.796961326,0.780769231,0.77224959,0.747533591,0.756559819,0.768020733,0.76826236,0.756009109,0.770043853,0.752790411,0.79,0.77,0.766910716,0.799922065,0.769117647,0.78377766,0.775488599,1,0,0,0,0,0,0,0,10
0,b4b32845b632229b854a0334359b7a78396af6d8,18,9RYZ,903,145,83.4,6.2,1.878,2.67,263.5,53,15222.66667,656.5,629,106,39258,1621,73,27,2478,114,625,106,39258,1517,3.6,0.2,0.056338028,2.944444444,3.729497354,0.183201058,0.666666667,0.166666667,0.166666667,0.85,0.837068082,0.881232165,0.85,0.871019007,0.85,0.781764349,0.783671448,0.746,0.881412358,0.721052632,0.8,0.708333333,0.7,0.719418603,0.930837981,0.701435581,0.691891083,0.780555556,0.768433451,0.606331628,0.634222613,0.696555879,0.701432252,0.757959827,0.708339776,0.751020222,0.683870968,0.708333333,0.70768633,0.848296313,0.712857143,0.779490899,0.702150538,1,0,0,0,0,0,0,0,4
14,1cb426beb74abace5635a69870a9ab752cba717e,109,aJ4B,2313,312,90.4,7.4,3.111,2.867,52,11.5,731,60,82,16,813,73,82,16,813,73,22,7,649,47,10.9,0.4,0.014481094,0.660550459,1.471566914,0.145802388,0,0.100917431,0.899082569,0.66,0.561893765,0.529280449,0.48,0.411833899,0.52,0.546612777,0.342104795,0.596,0.462062229,0.59952381,0.4,0.5375,0.5,0.538612914,0.600568379,0.535201211,0.5,0.65,0.5,0.50704587,0.519292852,0.5329092,0.53524552,0.545522256,0.537452889,0.542587374,0.5,0.5375,0.538867107,0.648579153,0.5375,0.65,0.548679245,0,0,0,0,0,0,1,0,9
8,3ba9a7381aa614edfe5fec1cd2d00d6a2d2a2af7,57,9Kp4,530,97,78.4,5.5,3.1,2.765,82.5,24.5,1964,150,144,39,4082,322,144,39,4082,322,59,22,1559,106,6.333333333,0.333333333,0.035885167,0.375,1.239094388,0.093494898,0.178571429,0.767857143,0.053571429,0.33,0.332735144,0.224187799,0.37,0.186678708,0.376,0.390887152,0.33809418,0.41,0.218921005,0.428636364,0.4,0.505,0.5,0.505073604,0.513532901,0.501181301,0.55,0.456666667,0.45,0.49832526,0.508185655,0.502538996,0.501179759,0.49867172,0.50500238,0.495429041,0.483333333,0.505,0.522999314,0.569457222,0.486190476,0.450699833,0.529700855,0,0,0,0,1,0,0,0,8
24,99ad6a92f341ac2236522a116384737c9accd1cf,192,y3XO,1911,179,85.5,10.7,4.982,5.992,119.6666667,28.33333333,4251.666667,243.3333333,235,44,8125,488,100,28,3376,181,235,44,8125,488,24,0.875,0.004022526,2.036649215,2.691591872,0.126290202,0.083769634,0.277486911,0.638743455,0.84999996,0.859236504,0.883510288,0.814,0.81273036,0.814,0.813151369,0.794166407,0.724,0.849491591,0.77,0.8,0.655,0.625,0.659163824,0.859623124,0.650745167,0.655,0.6,0.643870968,0.609012869,0.613461609,0.649674833,0.650806461,0.656536786,0.654932711,0.651726177,0.616666667,0.655,0.663376144,0.768548295,0.655,0.6,0.660389908,0,0,0,1,0,0,0,0,7
10,56285e4262f3b228b9b28c5673fff3c1ec5e3af4,67,qjxZ,1743,276,86.2,6.3,1.627,1.91,114,25.5,3418,168,240,42,6882,295,128,20,1739,133,51,21,1938,99,7.444444444,0.333333333,0.044067797,2.181818182,2.821590909,0.151298701,0.287878788,0.484848485,0.227272727,0.3,0.414354806,0.372066552,0.35,0.312227883,0.384,0.427667149,0.257689749,0.492,0.370898381,0.454210526,0.3,0.55,0.55,0.550510257,0.633122581,0.544609796,0.520309478,0.582608696,0.6,0.535370313,0.536687665,0.545318647,0.544595818,0.532588792,0.550014409,0.528481248,0.6,0.55,0.578048781,0.599857892,0.55,0.579699248,0.535862069,1,0,0,0,0,0,0,0,8
0,d6863b909591b78282ecf6a9c1640512f6cbaa95,9,gwaK,3816,356,89.3,10.7,3.692,6.423,40.5,22.5,31952.25,1805.75,94,56,81411,4534,40,22,44254,2573,94,56,81411,4534,1.5,0,0.035242291,2.555555556,3.203703704,0.185185185,0.444444444,0.222222222,0.333333333,0.33000004,0.342792147,0.296735706,0.366,0.262940489,0.366,0.273396795,0.376467789,0.388,0.293418837,0.388333333,0.4,0.52,0.55,0.520056302,0.553996527,0.516276346,0.516993464,0.506666667,0.518918919,0.489067616,0.495066318,0.515295417,0.516321088,0.532533811,0.519959907,0.529572079,0.54,0.52,0.515180226,0.549857339,0.517391304,0.504317057,0.489942529,1,1,0,0,0,0,0,0,5
11,ef3ec795473866a769347f4ffee86e3ef9c6528d,98,x4gj,3183,395,82.3,8.1,2.434,2.535,179.5,39,7068.5,519,311,63,13497,1003,48,15,640,35,311,63,13497,1003,10.88888889,1,0.029090909,2.381443299,3.11913353,0.15586647,0.463917526,0.288659794,0.24742268,0.88,0.86277292,0.902731111,0.86,0.84771987,0.852,0.80549325,0.764152376,0.746,0.890268972,0.766666667,0.8,0.7325,0.725,0.73394257,0.953069647,0.73314587,0.75,0.74,0.700610687,0.685955235,0.69223402,0.733189735,0.733153756,0.748268688,0.732492538,0.748688073,0.716666667,0.7325,0.741041011,0.779595659,0.72826087,0.735001092,0.720217391,1,0,0,0,0,0,0,0,8
0,5c107c737e1c26c292b09ee2ae4b54e9b1a1d39c,9,OaN,2099,248,83.5,8.5,3.247,7.595,41,17.5,2528.5,163,50,23,3154,226,32,12,1903,100,50,23,3154,226,1.285714286,0,0.043147208,0,0.175925926,0.018518519,0,0.111111111,0.888888889,0.25,0.300510983,0.284702489,0.214,0.248298636,0.236,0.226969729,0.261403143,0.214,0.261933727,0.268571429,0.3,0.4,0.4,0.396513839,0.246501868,0.394847129,0.302801932,0.392857143,0.417647059,0.448496295,0.500481894,0.393805377,0.394922069,0.423876705,0.399931173,0.416182564,0.4,0.4,0.392202462,0.499096221,0.4,0.390141598,0.393191489,0,1,0,0,0,0,0,0,6
0,cd6b9dbdad52d311d7203741474b1c6723d08be8,11,O01m,1530,252,79.8,6.1,2.887,3.5,58.5,12.5,952,37.5,77,17,1705,71,77,17,1705,71,40,8,199,4,1.375,0.125,0.031375704,0,1.014177489,0.135606061,0,0,1,0.76,0.763182311,0.843808465,0.842,0.851648003,0.752,0.648725976,0.809591036,0.578,0.866780021,0.638181818,0.8,0.5825,0.565,0.584842712,0.71352117,0.577706139,0.60483871,0.5,0.540476191,0.560165792,0.563870858,0.577120625,0.577649459,0.583565154,0.582561152,0.578824541,0.5468,0.5825,0.587446759,0.699645296,0.583846154,0.5,0.570917031,0,0,0,0,0,0,0,1,7
0,03947c146ae762d0db141546b73466f30ca7ffa2,48,aaZD,2228,250,80.8,8.9,3.103,7.325,38.5,10,1299,99,51,11,1903,158,26,9,695,40,51,11,1903,158,4.363636364,0,0.04519774,1.166666667,1.734623016,0.09369213,0.041666667,0.25,0.708333333,0.36,0.37240655,0.343254744,0.232,0.200892167,0.232,0.248477592,0.238003602,0.396,0.291993405,0.352307692,0.3,0.38,0.4,0.371027473,0.204272459,0.364470062,0.497115385,0.395454546,0.388104089,0.413787777,0.438965574,0.36104772,0.364477417,0.399492517,0.380010295,0.383040318,0.423076923,0.38,0.351856537,0.498502223,0.383870968,0.400358394,0.428981723,0,1,0,0,0,0,0,0,10
0,ae48474c094215c90a11b5dec15a3d537bec1727,22,EZzx,1281,271,74.5,4.7,2.118,2.152,53.75,22,3062,141.25,118,39,6904,375,33,16,835,28,118,39,6904,375,2.444444444,0,0.05661882,1.318181818,2.1875,0.087337662,0.045454545,0.772727273,0.181818182,0.4,0.37941196,0.264085758,0.486,0.199833392,0.396,0.533099689,0.247194478,0.53,0.29769894,0.568695652,0.4,0.6225,0.595,0.632142464,0.800725884,0.614405393,0.604270665,0.632142464,0.646925795,0.56109993,0.60970468,0.610115555,0.614292386,0.62224669,0.622608113,0.611097577,0.566756757,0.6225,0.614104439,0.798476476,0.630384615,0.632142464,0.570759494,1,0,0,0,0,0,0,0,8
22,5caf12a5d403a1ab19a62091e56c9bcf56289a3d,109,XWOY,2563,212,88.7,12.1,6.335,21.239,40.5,12.5,651,83,41,13,707,100,41,12,595,100,40,13,707,66,27.25,5.75,0.007849294,1.064220183,2.322324159,0.207492355,0.009174312,0.073394495,0.917431193,0.8,0.791052343,0.87816627,0.788,0.923451664,0.796,0.772405465,0.891418204,0.746,0.86274767,0.758235294,0.8,0.5,0.6,0.489382906,0.5,0.403082679,0.5,0.6,0.573722628,0.446364789,0.496585455,0.393648736,0.402780067,0.425700024,0.500226836,0.322648066,0.6,0.5,0.500573343,0.598927614,0.545454545,0.6,0.533333333,0,1,0,0,0,0,0,0,3
9,f8637191f0405f00fac320cf9062dceb2eb0d109,85,VjYA,2975,449,82,6.6,1.933,2.721,99,27,3168,138,99,27,3168,138,99,27,3168,138,99,27,3168,138,7.083333333,0.416666667,0.068627451,3.117647059,3.928652916,0.196031322,0.341176471,0.376470588,0.282352941,0.75,0.757534063,0.719288115,0.712,0.452240608,0.65,0.682856649,0.335352877,0.692,0.674285678,0.663888889,0.4,0.485,0.475,0.484696925,0.459455374,0.469659268,0.5,0.5025,0.566129032,0.502650352,0.502950506,0.472883806,0.469440175,0.448869984,0.485216125,0.436693237,0.451878453,0.485,0.507796263,0.648606732,0.4836,0.516217838,0.521767068,1,0,0,0,0,0,0,0,11
0,cacdd4a01a104526ef5742decac5e7dfe50fa8c7,64,8w97,2228,250,80.8,8.9,3.103,7.325,35,17.5,3667,170.5,57,33,7254,338,13,2,80,3,57,33,7254,338,5.333333333,0.25,0.04519774,1.578125,2.235373828,0.086869814,0.03125,0.375,0.59375,0.68,0.775551373,0.84287957,0.35,0.373053253,0.35,0.535034198,0.744584783,0.36,0.658216799,0.511538461,0.8,0.36,0.32,0.341517622,0.166130396,0.28756732,0.648823529,0.4,0.425619469,0.388781133,0.400657944,0.286908788,0.287297276,0.266742121,0.360239417,0.201078823,0.274208754,0.36,0.343519161,0.645196033,0.370384615,0.389362731,0.360834879,0,1,0,0,0,0,0,0,11
0,da55128084aeb27af9b3e4206f07a5e28058c81b,17,G8Vp,18010,2031,85.1,8.9,2.76,1.871,12.5,4.5,162.5,7,15,5,220,11,10,4,220,11,15,5,105,3,1.416666667,0,0.050847458,0,0.496358543,0.021568627,0,0,1,0.46,0.458221149,0.423794866,0.31,0.207788308,0.314,0.385295452,0.326991613,0.5,0.323352563,0.487777778,0.4,0.33,0.3,0.323571821,0.117140269,0.32018334,0.316160521,0.320833333,0.336956522,0.37590894,0.379471201,0.320395156,0.320251312,0.306039875,0.329941073,0.293878575,0.3,0.33,0.322613227,0.447606997,0.327272727,0.326866457,0.344387755,0,1,0,0,0,0,0,0,11
0,d0d221ca802a3af25249903bea2e08d5e34a1841,51,a15Q,11540,2023,78.8,5.7,2.097,1.944,142.8,36.2,9297,383.8,244,60,23213,879,244,48,15832,594,188,60,23213,879,4.25,0.583333333,0.04,1.3,2.023838237,0.128268104,0.1,0.02,0.88,0.51,0.517997314,0.415575344,0.516,0.268185542,0.478,0.527084303,0.362044341,0.59,0.370586771,0.5865,0.4,0.444,0.32,0.442797319,0.351528288,0.393610055,0.369521256,0.40625,0.525555556,0.450984709,0.453718515,0.39138737,0.393859586,0.343287596,0.443672585,0.327191794,0.353503426,0.444,0.472673879,0.73646605,0.438484849,0.375207041,0.414390244,0,0,0,0,0,0,0,1,11
0,72ef8e102b9236fb67236c410fe14748ba96df9d,14,9qvZ,7137,1021,78.4,7,3.254,5.439,65.5,19.5,4169.25,209,119,44,14398,743,61,14,1130,36,54,13,781,40,1.75,0,0.074941452,4.785714286,5.045408163,0.270238095,0,0,1,0.52,0.694539981,0.78782153,0.74,0.834280001,0.78,0.724179615,0.767616957,0.696,0.797949617,0.708888889,0.8,0.4375,0.475,0.426688493,0.335134827,0.398939454,0.529009763,0.6,0.356097561,0.465541663,0.465306556,0.393373219,0.398623196,0.38348074,0.437774583,0.33681005,0.510714286,0.4375,0.462903226,0.597352636,0.425,0.6,0.385099338,0,1,0,0,0,0,0,0,7
14,42d3c2f23f6e5d44da2705ec4a370e7dcccb0343,101,j1bd,2975,449,82,6.6,1.933,2.721,98,33.5,5155,347,98,40,7940,584,98,40,7940,584,98,27,2370,110,11.22222222,0.333333333,0.068627451,4.076923077,4.039869505,0.214030067,0.317307692,0.490384615,0.192307692,0.72,0.260112062,0.225211963,0.334,0.263184057,0.416,0.3194982,0.35065116,0.43,0.240276791,0.377222222,0.4,0.5125,0.575,0.510267497,0.533802669,0.46884858,0.6,0.56,0.516666667,0.475973863,0.547333703,0.475697518,0.468847982,0.440822475,0.512483126,0.390693407,0.583333333,0.5125,0.500075542,0.599381091,0.523913044,0.565176216,0.512130802,1,0,0,0,0,0,0,0,8
0,1e3e8b72a085831bb69058b8350e14aa01f6e1ba,5,eRbK,2542,368,75,6.9,2.143,1.818,62.66666667,18,2048.333333,117,101,26,4390,269,26,7,118,2,101,26,4390,269,0.833333333,0,0.038732394,0,0.85,0.1,0,0.4,0.6,0.87,0.871398231,0.907287497,0.884,0.878058814,0.858,0.828019505,0.783671448,0.782,0.908653814,0.785217391,0.8,0.776,0.8,0.796691406,0.979652922,0.768389205,0.727941997,0.769090909,0.7675,0.581719615,0.661445598,0.767650033,0.768329437,0.790905491,0.776059804,0.784635954,0.820119761,0.776,0.787245958,0.899723155,0.772121212,0.731130533,0.755757576,1,0,0,0,0,0,0,0,5
15,48d986dc773604833101f9bfcc60b06db495e2fc,132,qqmj,9093,718,90.3,12.7,4.28,3.047,22.5,12,862,56,33,18,1446,97,33,18,1446,97,12,6,278,15,14.66666667,0.666666667,0.027149321,0.916666667,1.648938793,0.127750722,0,0.356060606,0.643939394,0.41,0.421079876,0.299194448,0.314,0.23889974,0.362,0.350258709,0.247194478,0.416,0.274576666,0.459473684,0.3,0.636666667,0.65,0.643072457,0.827809933,0.623269894,0.599631853,0.696666667,0.643992995,0.590713507,0.591008359,0.623711049,0.623283447,0.651895919,0.636666745,0.636104766,0.650156386,0.636666667,0.648104834,0.796777669,0.634385965,0.696192587,0.625169628,0,0,0,0,0,0,0,1,8
0,45948577b881a13188484a5a0400fae1d42358b2,34,XXNb,998,147,87.8,6.8,3.02,3.321,62.5,23,8540,628.5,100,38,16705,1238,100,38,16705,1238,25,8,375,19,3.090909091,0.090909091,0.023330652,2.735294118,3.541409897,0.250641923,0,0.058823529,0.941176471,0.38000003,0.382382321,0.349973223,0.598,0.460163234,0.598,0.604314861,0.326991613,0.592,0.476183271,0.624444444,0.4,0.43625,0.4275,0.434851961,0.332012256,0.425797028,0.507213516,0.434851961,0.453333333,0.449528466,0.450335249,0.430468106,0.425744672,0.414168118,0.436313001,0.405503005,0.408724955,0.43625,0.442548842,0.538812932,0.4328,0.434851961,0.460117541,0,0,0,0,0,0,1,0,10
15,cf4e51a937c726e191bd0529e01df608102681f6,60,2veO,2115,180,86.1,11.8,4.144,4.694,60.25,17.75,2199.75,114.5,135,41,6650,326,19,4,145,14,37,14,1320,76,12,1.4,0.002413516,1.206349206,1.86031746,0.08968254,0.047619048,0.46031746,0.492063492,0.52,0.525882936,0.487546423,0.364,0.313128582,0.364,0.497391173,0.367648454,0.472,0.370077911,0.509,0.4,0.42,0.4,0.419428569,0.292398786,0.414796878,0.399767442,0.440571429,0.491775701,0.43746477,0.450586102,0.415263847,0.414762113,0.399780179,0.420037612,0.398179165,0.393513514,0.42,0.421637323,0.498984258,0.42875,0.441292662,0.396962025,1,1,0,0,0,0,0,0,4
0,44cb5fcd81da81ecc4b3fddf8b1d9936515cebf2,7,1X9W,1743,276,86.2,6.3,1.627,1.91,112.8,32.4,11946.2,545.6,424,105,53403,2363,50,26,3111,169,424,105,53403,2363,0.636363636,0.090909091,0.044067797,0,1.488095238,0.119047619,0.285714286,0.571428571,0.142857143,0.17751683,0.169672724,0.145116138,0.178,0.154050602,0.22,0.205383733,0.244917487,0.23,0.161049397,0.25,0.3,0.2125,0.225,0.200630678,0.015734079,0.184035758,0.283333333,0.157142857,0.299541284,0.238251263,0.238235383,0.186427461,0.184020887,0.161399358,0.212486184,0.138035139,0.24375,0.2125,0.230419955,0.29735481,0.214,0.149453751,0.238596491,1,0,0,0,0,0,0,0,10
0,75e8521c38e6d3d43f81b1aece86aa154c2f7067,39,1VbB,3225,192,89.1,16.8,4.986,5.309,61.75,18,2391,160.75,103,35,7529,504,101,35,7529,504,20,8,145,4,4.875,0.125,0.005649718,0.666666667,1.640079365,0.104344729,0,0.025641026,0.974358974,0.4,0.401069453,0.522335616,0.69,0.813158279,0.754,0.638782008,0.767616957,0.69,0.633924326,0.641428571,0.8,0.396,0.4,0.394006199,0.23774713,0.384997839,0.378505649,0.375517241,0.390833333,0.397590915,0.415101692,0.385949598,0.38504588,0.388635752,0.395954654,0.377984313,0.41006993,0.396,0.399600553,0.478402971,0.399310345,0.367341914,0.382008114,0,1,0,0,0,0,0,0,7
6,d027ae69923f575b0a37f0cff8801738905ab8fc,19,AgB9,2854,293,86.3,9.7,3.273,3.606,80.2,17.8,4058.6,258.6,215,51,18134,1187,21,3,50,3,80,15,1209,52,6.333333333,0.333333333,0.025252525,0,1.263157895,0,0.052631579,0.263157895,0.684210526,0.63,0.742365285,0.851057868,0.928,0.930746149,0.87,0.894017624,0.808773808,0.738,0.901412746,0.828,0.8,0.56,0.5,0.562947556,0.658590421,0.558548606,0.485564516,0.553125,0.567647059,0.501510231,0.523836297,0.554180193,0.558589576,0.598941663,0.55995648,0.596736658,0.505555556,0.56,0.558008411,0.696526945,0.544736842,0.550926612,0.551570681,1,1,0,0,0,0,0,0,2
7,9adb4a5b80c1230f8b922db037d479ea4c995763,37,4jqq,1081,138,76.1,7.8,4.132,3.856,45,12,730,53,46,12,798,63,46,12,798,43,44,12,662,63,4.111111111,0,0.012067578,2.459459459,2.731338481,0.055019305,0.054054054,0.108108108,0.837837838,0.45000002,0.45000002,0.35600395,0.586,0.473105634,0.578,0.662084508,0.28081145,0.556,0.511704525,0.631538462,0.3,0.7625,0.775,0.770234666,0.973052161,0.757839977,0.65,0.733333333,0.654761905,0.609766257,0.65255817,0.757158472,0.757848753,0.778552514,0.762491531,0.776099012,0.79375,0.7625,0.749301702,0.849347863,0.768,0.724551216,0.704983389,0,0,0,1,0,0,0,0,8
